2100,61.37559247016907,AAA
2100,71.4780445098877,AAA
2100,74.81061625480652,CAA
925,21.47450017929077,AAA
600,15.708539724349976,ACD
350,10.415617227554321,AAA
275,6.56601619720459,CAA
250,8.99500298500061,DBB
225,4.517928838729858,AAA
200,6.4619834423065186,AAA
125,3.1782238483428955,AFA
125,3.2451295852661133,AAA
125,3.321591854095459,ZAA
100,3.3834798336029053,AAA
100,3.6429264545440674,AAA
100,4.660001516342163,AAA
75,3.0229926109313965,CAA
75,3.791393280029297,AAA
